"Smokers","Adults.with.Obesity","Physically.Inactive","With.Access.to.Exercise.Opportunities","Excessive.Drinking","Uninsured","Unemployed","Children.in.Poverty","Life.Expectancy","Premature.age.adjusted.mortality","Age.Adjusted.Death.Rate","Child.Mortality.Rate","Infant.Mortality.Rate","Frequent.Physical.Distress","Frequent.Mental.Distress","Adults.with.Diabetes","HIV.Prevalence.Rate","Food.Insecure","Limited.Access.to.Healthy.Foods","Insufficient.Sleep","Uninsured.adults","Median.Household.Income","Suicide.Rate..Age.Adjusted.","Average.Traffic.Volume.per.Meter.of.Major.Roadways","Population","less.than.18.years.of.age","pp.65.and.over","mean","sd","median","days","agg","location"
13,24,19,90,20,8,2.1,13,80.8,1015,284,32,4,11,12,7,75,10,5,30,10,59515.5755594561,15,54,89786,16.2,20.7,6.151070928,3.926272014,5.4,7517,46237.60016,"New Hampshire Grafton"
14,28,23,92,20,7,2.6,10,79.4,727.629606057633,313,36,4,10,11,10,146,9,6,33,9,57741.1630152408,18,76.2792581764543,54438.4299331769,20.4,15.7,4.492025353,3.193412755,3.8,5098.29490263143,37993.55044,"New Hampshire Hillsborough"
14,28,20,77.0891657808617,19,7,2.2,9,79.6,1768,311,37,5,9,11,9,107,9,5,31,9,60874.9593494527,19,117,151132,19.2,18.2,7.956431054,4.755397691,6.7,863,6866.4,"New Hampshire Merrimack"
12,27,19,88,20,6,2.8,7,80.6,732.708473235779,269,24,4,9,11,9,72,7,6,29,7,60066.1682621345,15,140,64833.9066972836,19.4,18,6.401407697,4.027738538,5.5,5246.01775575255,31895.482528773,"New Hampshire Rockingham"
16,30,27.7247617971621,75.9398643231411,17,10,5.9,19,77.2,2409.02432456773,399.157002029915,52,7,13,13,12,246.500688542344,13,8,35.1665678732717,13,52204.6384829193,13,120.795764139202,265429,21.2,17.9,7.122592542,4.133331763,6.2,7857,55962.2096,"New Jersey Atlantic"
11,22,25,99,18,9,3.4,8,83.2,1706.63042824448,205,20,3,9,10,8,220,7,1,38,10,72901.5955902861,8,129.889713000417,179967.275775942,21.2,17.2,10.00747939,5.245243257,8.9,4527,45303.85919,"New Jersey Bergen"
16,31,29,76.4863288059365,18,8,4.6,18,77.3,2009.62482714319,396.747526723901,54,7,12,13,12,208.945771102098,12,5,41,9,53623.6915493325,10,134.121886117744,140691.16406658,22.7,15.7,9.6888585,5.370504402,8.6,4548.99102996168,36989.7156806445,"New Jersey Camden"
18,36,31,79,17,12,6.5,22,75.4,2372,473,62,6,13,14,12,500,13,10,40,15,51790,8,60,150972,23.9,15.3,8.196909202,4.414192039,7.4,4297,35222.11884,"New Jersey Cumberland"
14,29,28,100,16,12,5.2,21,79.5,2180.77266778813,348,47,6,12,12,11,256.079016802095,16,1,44,14,53324.3123508734,6,151.849042625253,161262.844935212,23.6,13.6,8.760463406,4.97248854,7.6979165,6690,58607.50018,"New Jersey Essex"
16,31,28,83,21,6,4.2,9,77.8,1989.19305709919,355,33,5,10,12,10,148,9,9,37,7,60600.8104318672,10,233,291408,21.8,15.8,8.385078534,4.701126395,7.25,1146,9609.3,"New Jersey Gloucester"
15,24,29,75.2420617763952,19,13,3.9,22,82.2,2272.52468006333,274,38,3,12,12,8,140.853405026836,11,0,30.9539394254258,16,62363.5079253147,6,122.375152541841,209161.192298028,20.4,11.8,9.126569755,5.440191081,8,6532.09100104592,61179.8372881736,"New Jersey Hudson"
13,20,19,85.4282686697686,22,5,3.3,4,83.4,1009,206,20,3.41599687721135,9,11,7,163,6,2,34,6,68924.0397738319,12,223,124714,19.3,18.5,8.026549405,4.69497275,7.2,6841,54909.62448,"New Jersey Hunterdon"
14,26,24,77.7026187632049,19,10,3.7,14,80.5,2140.54962424869,302,45,6,10,12,9,136.515323882334,11,4,37,12,62843.5924569824,7,131.914809805919,189810.864569647,21.3,15.1,7.939609916,4.603848275,6.956439,6911.23756620319,64333.8233640526,"New Jersey Mercer"
11,26,26,81.026964435231,16,8,3.6,11,81.5,1362.70000302159,255,30,4,9,11,11,110.655028590128,8,4,40,10,66133.2682981832,7,113.065987651725,134886.286504952,21.7,15,7.715372983,4.5848641,6.8,6745,52040.19077,"New Jersey Middlesex"
12,21,21,95,19,6,3.3,5,82.6,1135.90014135231,213,20,3,8,10,8,197,6,4,33,7,67868.4418353039,8,403,124027.151479629,21.1,17.1,7.518037383,4.60056828,6.5,2140,16088.6,"New Jersey Morris"
14,28,29,72.5103241977264,19,8,4.3,16,79.1,1236.12486876979,337,29,3,11,13,11,135,9,9,36,10,54795.7457348097,9,266,91307.510434731,24,22.5,7.47541225,4.328977503,6.4,3396,25386.5,"New Jersey Ocean"
14,27,28,69.56222809625,18,13,5.1,22,80.7,1815.7153105091,289,37,4,12,13,9,153.581035681805,10,2,37,17,53956.0398093858,6,114.052373212321,143009.090176467,23.8,14.5,8.503745645,5.109201052,7.3,1148,9762.3,"New Jersey Passaic"
13,25,24,78.8112954175496,18,11,4.3,11,81.5,2637.6103518522,265,38,4,11,12,8,143.446986057801,9,1,39,14,69885.9031466342,7,119.332415981728,257795.750587724,23.4,14.4,9.71523714,5.210858178,8.608333,7769.56483319387,80213.3104214333,"New Jersey Union"
14,30,28,75.1785761470789,19,7,3.8,9,79.4,1244,315,41,6,10,12,10,112,9,6,37,8,58530.6744458769,12,187,105779,19.7,18.2,8.313980174,4.939345537,7.2416665,6592,54805.75731,"New Jersey Warren"
15,23,17,91,16,10,4.5,22,78.5,8403,365,55,6,13,14,7,243,15,7,31,12,51372,22,627,324648.465534397,21.7,16.4,6.960566807,4.544275194,5.9,25893,131597.519556044,"New Mexico Bernalillo"
14,26,20,74,14,10,6.4,20.632177429187,83.5,62,336,57.5444498973331,5.91808888351738,13,14,11,134.24933791688,19,11.8063219320341,27,10,34777,29.160869238945,2,3578,12.2,24.8380488652713,2.914548982,2.980848541,2.3,1031,3004.9,"New Mexico Catron"
17,34,26,71,16,12,4.9,24,75.7,1011,480,71,6,15,14,12,89,15,13,34,15,43527,19,82,64689,26.3,16,5.480611424,3.759861187,4.7,1243,6812.4,"New Mexico Chaves"
16,28,17,78,16,12,5.7,33,80.2,2187,324,49,5,15,15,9,212,16,19,31,14,38409,16,197,217522,24.5,15.8,6.896643502,5.848879663,5.720833,22727,156740.0169,"New Mexico Dona Ana"
16,35,28,70,19,9,3.3,18,75.4,887,389.672242547253,58.4259597467667,6,12,12,9,52,13,13,32,11,53447.0689372365,20.4317394913698,59,57900,26.5,14.5,4.997925506,4.155231717,3.991667,3611,18047.509,"New Mexico Eddy"
14,27,19,78,15,8,4.9,30,78.3,441,386.66436601451,56.1261288704653,5.75291527187999,13,13,9,105,15,15,31,9,38341,22.6142298441562,100,27346,20,27.7,4.6625,2.142729406,4.3,160,746,"New Mexico Grant"
17,33,30,74.5309510002292,18,12,4.1,18,76.2,891,386.446978100066,51.514025779156,8,13,13,11,103,13,4,30,15,51656,18,102,69611,22.6776707483066,11.4,6.859780649,4.410714584,6.2,6265,42976.52576,"New Mexico Lea"
16,23,25,70.6200284868767,14,13,4.6,20.2527026624126,77.1,357,380.229551606143,58.2059466202375,5.87076319977442,12,13,12,155,15,10.7757794565585,27,15,45095,21.4180360799041,118,19556,18.4,23.7497612184614,3.572456814,3.208609862,2.8,1042,3722.5,"New Mexico Lincoln"
11,23,13,78.7222587828831,20,3,3.4,3,83.4,136,206,27.7632658473309,3.46063817398639,9,10,6,119.741106470523,13,5,27,3,62356.0070758884,11,142,19101,22.3,17.9,2.832515895,2.133834775,2.4,1101,3118.6,"New Mexico Los Alamos"
18,28,23,76,14,12,5.2,29,74,739,581,61,6.33420861238197,16,15,9,173,13,23,32,14,41511,24,98,39006,23.4,19.4,2.361697723,2.131156201,1.9,966,2281.4,"New Mexico Rio Arriba"
22,33,24,56,16,14,5.8,27,76,1770,471,68,6,16,15,13,103,20,18,33,17,46578,30,132,125043,26.4,14.9,3.272527577,3.369341638,2.5935685,4142,13554.80923,"New Mexico San Juan"
16,25,13,85,19,10,5,16,79.3,1706,328,49,7,12,13,7,130,14,13,31,12,57036,19,144,145179,23.2,17.7,5.036247889,3.543234692,3.5,872,4391.608159,"New Mexico Sandoval"
14,25.366117850609,12,79,16,13,4.1,18,81.6,1753,296,30,4,12,12,6,86.8437908024048,12,11,26,15,58898.0793022424,24,106.977866163265,150056,18,24.3,3.321512315,2.593253384,2.8,3377.29697551095,36061.65921,"New Mexico Santa Fe"
19,34,25,53,15,12,5.3,36,76.2,273,484.348318213258,71,6.45955812513122,15,15,17,120,16,22,32,15,33989,30,91,16735,22.5,19.3,3.64241206,3.10679631,3,995,3624.2,"New Mexico Socorro"
16,19,14,83,17,13,6.5,29,79.6,495,391,46,5.60448962071765,15,15,6,158,15,21,31,15,38405,35,73,32835,17.6,26.5,4.011200793,2.83307782,3.370833,4019.68265624272,33501.54902,"New Mexico Taos"
17,32,22,48,14,11,5.5,24,77.4,1108,437.717125860872,51,7,14,14,13,122,13,12.6694218893643,34,13,46365,22,84,76456,23.4,17.7,4.28787022,3.439008887,3.4574275,2728,11697.30996,"New Mexico Valencia"
15,27,22,82.4684978362139,20,4,3.7,15,80,1253.7046697579,304,43,6,10,12,9,140.727433537391,12,5,34,5,59113.94490023,9,128.398096738416,108900.502901152,18.4,17,7.233050473,4.544103605,6.2479165,5919.74094125077,42157.3853612379,"New York Albany"
16,29,28.3389885935812,72.3896600015077,16,9,5.7,19.494886402737,80.6,1397.90854166051,346,43,5,15,14,13,194.673632789927,16,0,33.9482951182726,11,38566,5,115.691256943249,104558.402474717,24.8,12.8,8.381183746,5.234024162,7.325,4347.67482199288,34903.7260663921,"New York Bronx"
17,33,28,80,19,5,5,27,77.3,1904,391,59,7,12,14,12,214,12,7,38,6,45689,14,228,127939,20.3,20.1,6.918505647,4.309106215,5.8,1151,7963.2,"New York Chautauqua"
17,30,26,75.0257874765262,22,4,4.4,19,78.4,1977.80983986462,351,50,7,11,13,11,160.270134727575,13,6,36,5,56375,11,153.354655490358,142938.688560482,20.2,17.9,8.285090585,4.426951043,7.5,4336.38831465826,33494.5860555358,"New York Erie"
14,29,22,100,20,5,4.9,16,80.8,497,289,35.111219740824,4.18545809868091,10,11,11,223,10,2,34,6,54376,11,91,37300,16.3,23.4,4.053472198,3.251977755,3.275,7171,29067.44913,"New York Essex"
14,23,26,100,18,8,4.2,26,82.6,2460.27676637418,269,37,4,11,12,10,177.88622551422,17,0,41,10,59272.900323809,5,286.497886587435,225038.701654993,22.8,13.9,7.834012203,4.779399641,6.9,8427.93099760124,55388.7450272999,"New York Kings"
15,29,23,95,20,5,4.3,19,79.9,1658.02873966406,302,53,7,11,12,9,158.56930464519,12,6,33,6,56450.4762035099,10,172.586442613722,138677.225696474,20.8,17.2,6.998510938,4.091311767,6.204167,4825.94914511008,35088.8182069301,"New York Monroe"
11,24,23,81.83808725662,18,5,3.5,8,82.9,1291.28328658945,219,27,3,9,10,9,109.816160547434,5,0,38,6,68989.1062515889,7,116.486155902101,134428.573763044,21.5,17.8,7.593743496,5.021289733,6.6,7525,57142.91981,"New York Nassau"
12,15,18,86.8533060901825,20.5402934651737,6,3.7,20,81.2814594823804,1389.42422270997,214,35,3,11,12,7,151.930864001646,13,0,34,7,68570.4812378009,7,197.989865628698,150086.067837026,14.3,16.5,9.064877007,5.123872666,8.1,7664.53019902092,54013.3187035798,"New York New York"
17,34,29,75.6254479453502,23,5,5.2,19,77.7,3073,377,48,7,11,13,13,117,12,4,34.316331854296,6,55013,14,147.264515791952,210433,20,19.1,9.494712081,5.285264268,8.4,2364,22445.49936,"New York Niagara"
17,33,26,71.83854860174,20,6,4.4,20,78.4,3070,364,53,7,11,13,14,171.204160203807,12,4,35,7,54096,10,145.179891785397,229577,21.2,18.8,6.319917438,4.419170125,5.5541665,7360,46514.59234,"New York Oneida"
16,30,22,95,21,5,4,20,79.5,1529.87640939183,317,53,6,10,13,11,290,12,4,34,6,55405.5435289547,10,150.092184714128,124149.995289406,21.2,17,5.782597186,3.617582874,4.93125,5228,30231.41809,"New York Onondaga"
15,30,26,75.2596660568193,19,6,3.9,18,80.2,1066.44374120498,296,33,5,10,12,10,104.751032632735,9,5,36,7,59309.8664067392,8,107.562877577298,88965.3467447459,25.4,14,6.712548489,4.401931953,5.9,6421.77696409537,57076.7998,"New York Orange"
12,23,28,79.2547690585287,16,10,3.6,15,83.8,2442.13735007538,224,36,4,11,11,11,155.885137715245,11,0,39,12,61464.338596682,6,253.981469485767,233868.070917854,20.1,15.7,7.5408093,4.589638215,6.6,9318.80498970391,64938.9610656347,"New York Queens"
15,28,27,74.9349496425862,19,5,4.1,15,80.9,2110.54485172448,286,32,5,11,12,11,127.658285103985,9,0,43,6,63343.7096658592,7,202.228435144592,192485.450638397,21.8,16.2,8.102371647,4.619292791,7.2,8094.08893964658,59956.752970499,"New York Richmond"
12,23,25,76.7665444547435,17,6,3.7,23,83.2,2420,226,30,4,11,12,8,74.2785814924443,9,3,35,8,63118.1591911147,7,108.955389717918,104753.012907287,28.2,15.7,6.494509455,4.343376599,5.7125,7228,46942.31434,"New York Rockland"
15,34,27,57,20,6,4.9,19,78.7,1302,349,47,7,11,13,13,110,12,3,35,7,54862,14,183,95796,21.4,19.7,5.504916028,3.585286121,4.729167,5841,32154.21452,"New York Steuben"
13,25,24,93,19,5,3.9,9,80.7,1245.10793215017,278,35,5,9,11,8,107.812060863161,6,4,36,7,65237.664032214,9,107.977822669178,122631.873072092,21.1,16.9,6.910795985,4.349590149,6.004167,7689,53137.11033,"New York Suffolk"
11,21,21,100,18,7,3.9,10,83.5,1364.57912519757,215,29,4,10,11,8,441,8,1,33,8,68632.5785716793,7,167.541144659393,149404.134123626,21.9,17.1,6.815265865,4.521290249,6,7460,50841.88336,"New York Westchester"
17,32,26,80,16,14,3.7,20,77.5,2298,402,52,8,13,13,13,299.032084981139,14,10,33,18,50480,13,182,166436,22.2,16.9,9.357959,4.206536607,8.7,4344,40650.97389,"North Carolina Alamance"
17,27,29,58.1271607107845,17,20,3.6,25,77.8,283,400.991283674916,60.2478511154806,6.64306035191791,13,13,18,131.307215501316,12,0,31,16.6651662358403,41701,15,35,17505,15,22.2,5.72688172,3.735138389,5.15,1116,6391.2,"North Carolina Avery"
17,22,17,75,21,14,3,17,78.6,2190.32042399447,347,46,6,12,13,8,171.560619447889,12,8,29,16,53960,18,270,259103,18.5,20,7.6261567,4.591309389,7.1,4305.44480054536,34521.2959174725,"North Carolina Buncombe"
18,29,19,34,15,13,4.4,20.9320782422134,75.9,451,391.758143638676,53.3364783059365,8.56030476678741,13,13,6,165.988579845539,18,3,34,15,45517,7,18,22698,18.8,21.5,9.526053425,4.319132651,8.91875,4540,43248.28255,"North Carolina Caswell"
16,31,26,71,17,13,3.5,20,76.6,2433,401.205284658582,52,6,12,12,11,223.954680733058,12,8,33,16,53738,17,107,158652,22.1,17.9,9.141608241,4.470115826,8.625,4376.28846623907,39631.8759645021,"North Carolina Catawba"
14,24,21,63,16,14,3.3,14,81.7,794,267,52,10,11,12,11,138.102595437326,11,2,31,17,53343.4345859573,13,42,73139,20.2,22.3431895685884,7.900696864,3.677059614,7.3,574,4535,"North Carolina Chatham"
18,34,25,77,16,11,5.1,24,76.3,4420,459,78,9,14,14,12,439.322264911847,19,13,38,14,46779,15,169,157769.292364573,24.7,11.9,8.73229084,4.126460064,8.1,7577,66164.5677,"North Carolina Cumberland"
18,32,27,69,16,13,3.7,23,76.4,2679,432,61,8,13,13,16,228.832678001956,13,7,32,16,47758,17,94,166614,21.9,18.2,9.824453177,4.384052817,9.4,8558,84077.67029,"North Carolina Davidson"
21,40,35,29,14,20,4.3,26.0721307614536,79.5,788,362,68.3616046589818,8,16,15,21,207.058578483515,16,1,35,17.8724301012609,42725,9,21,58856,23.7,18.7,8.949374289,4.536599353,8.5,3178,28441.11149,"North Carolina Duplin"
15,25,19,90,17,13,3.5,19,80.3,2964,298,56,7,12,12,7,206.850296157443,17,7,34,16,53411.617014692,8,210.20140064734,182686.283899691,20.8,13.1,8.69405346,3.940799975,8.2,4299.68197741573,38766.1652710664,"North Carolina Durham"
21,38,38,59,12,12,6.8,28.8459940509618,73.6,1098,524.789892048496,73.4330878467708,11,16,15,16,307.005137159835,24,8,40,15,38818,11,65,52005,22.5,19.7,7.676095983,3.997650024,7,6505,49933.00437,"North Carolina Edgecombe"
18,33,23,80,16,13,3.8,25,78,2208.20259642124,366,63,8,12,13,11,266.240285934063,16,14,34,16,50112,11,296,155292.676600938,22.9,16,8.757950657,4.005520183,8.1375,4192.14036291863,38791.5315966223,"North Carolina Forsyth"
17,29,32,72,16,12,3.9,19,75.7,2339.88320815642,412.821222257708,51,7,13,13,11,236.830622134307,15,11,35,15,52798,17,180,222846,22.5,16.1,9.565421744,4.15281152,9,3946,37745.1542,"North Carolina Gaston"
16,33,22,79.7600993400519,17,12,4.1,23,78.3,2072.97805407289,358,68,8,12,12,10,255.073896843345,17,8,34,15,52166,11,271,154408.320241519,22.3,15.2,8.567515731,3.959719995,8.1,4124.54784062982,38361.0303393546,"North Carolina Guilford"
18,32,26,61.9100373196107,16,12,3.4,22,77.2,1076,383.131004853261,49,7,13,13,11,187.200868576347,13,8,32,15,47183,19,136,61971,18.2,21.347626009804,6.456365741,4.684389306,5.7,1728,11156.6,"North Carolina Haywood"
17,36,38,65,16,16,8.3,32,77.2,102,414.68709044099,65.1207474202157,7.1062707159056,13,13,20,142.280004113847,18,8.83878135141335,35,18,40653,26.0974405678665,4,5230,16.8,20.7,5.907122233,3.551336595,5,1039,6137.5,"North Carolina Hyde"
18,28,29,65.0509201754869,18,18,4.1,21,77.7,594,396.51438391128,59,6.4865597451335,13,14,8,185.726489458941,15,11,32,15.932257513033,44502,17,95,43327,16.6,19.7,7.895040804,4.525452226,7.5,1593,12576.8,"North Carolina Jackson"
18,37,27,70,18,14,3.6,17,78.1,2379,357,48,6,12,13,10,210.02047699175,12,2,34,18,60296,13,63,202675,25.5,13.3,8.174771432,3.757912382,7.7,3536,28905.99178,"North Carolina Johnston"
17,33,24,80,16,15,4.3,23,76.3,957,456,71,8,13,13,11,363.604122139971,14,5,33,19,48984,14,98,61452,24,16.5,9.45579354,4.240962547,9.120833,3099,29303.50418,"North Carolina Lee"
19,33,30,54,13,13,4,38,75.1,1078,465.596300003746,62,9,14,14,18,299.584790151297,19,6,37,17,40433,10,76,55976,22.5,19.8,8.603144654,5.257580618,7.6,477,4103.7,"North Carolina Lenoir"
19,33.9419316549936,23,52,14,11,5,21.8644114331677,75.1,466,414.587621451881,58.1103557695928,9.1722338775436,14,14,13,172.196429118384,13.3683915331354,1,35,13,43569,14,31,22671,20.2,23.1,8.490726066,4.693166053,7.620833,4886,41485.68756,"North Carolina Martin"
19,34.3322340733682,28.6017883868984,67.5655127597635,16,13,3.4,21,76.6,780,421.547589159983,54,7,13,14,13,194.266248425225,14,2,34,16,43972,17,48,45507,20.1,20.5,8.681242991,4.056391876,8.25,5243,45515.757,"North Carolina McDowell"
14,28,19,77.6937905919308,19,13,3.7,18,80.4,2823.80149656664,292,50,6,11,12,9,194.460780622727,15,5,32,16,60280.3979206017,10,173.91661064851,264193.491947163,23.6,11.2,9.323588096,4.294377109,8.741667,7506.20459924274,70600.0282663226,"North Carolina Mecklenburg"
16,27,26,64.5758548411924,16,14,4.5,24,76.3,284,383.386223806248,62.6180859059296,6.7030760268255,12,13,17,141.991567500725,12,10.2030886717789,31,17,43967,26,33,15000,18.3,24.9,6.744032643,4.880521576,6,3466,23374.81714,"North Carolina Mitchell"
18,37,39,73,15,16,4,26,77.5,424,386,44,10,14,14,15,273.650675775558,15,1,34,21,47757,11,40,27271,22,20.5,7.550764264,3.76243951,7.166667,5200,39263.97418,"North Carolina Montgomery"
16,26,23,82.4372857343096,21,12,3.7,19,79.2,2726,337,53,5,12,13,8,191.140478764285,15,8,30,15,53419,15,276,232274,18.4,17.7,6.603773022,4.177361452,6,7533,49746.22218,"North Carolina New Hanover"
19,34,36,50.6173633514075,12,11,5.1,34,76.4,374,493.107379862177,72.944876596632,9.81578810209994,15,14,22,242.180098710962,23,7,40,14,37233,12,27,19676,17.4,25.9,7.35522652,3.272652979,7,415,3052.419006,"North Carolina Northampton"
17,36,28,72,17,11,4.2,27,78.5,2008,371,60.0564022857269,10,13,14,9,266.941368457401,20,3,38,13,43303,11,112,179914,21.3,13.2,7.048284956,3.293890503,6.6,3811,26861.01397,"North Carolina Pitt"
24,39,35,45,13,19,5.9,29.3176768720726,73.2,2590,531.188670270776,76.2931301087693,11,18,17,17,278.930438794252,20,6,39,24,35407,14,65,131831,24.8,15.2,9.15374376,4.305448888,8.5,601,5501.4,"North Carolina Robeson"
17,38,26,79,16,14,3.9,25,75.2,2448,478,57,7,13,13,14,243.475164306344,14,11,32,17,46864,20,98,141262,22.2,17.6,9.608170416,4.232954401,9.2,5727,55025.99197,"North Carolina Rowan"
22,31,25,66.017892588824,16,18,4.3,23,73.3,320,454.663025022344,70.7296992416904,8.83879667739277,15,15,13,232.57316035635,14,1,34,22,43121,15,23,14245,22.1,19.2,8.488660549,5.037009912,7.866667,3340.98080024978,28240.0777315844,"North Carolina Swain"
12,25,16,90,20,10,3.4,10,81.6,2561.71488406859,236,41,6,10,11,9,371,12,5,32,12,71257.4601169772,9,237,269577.145895899,23.9,11.6,9.554781748,4.384112358,8.958333,8938.26709630461,86861.969796292,"North Carolina Wake"
18,17,19,92,19,14,3.5,15,82,415,238,67,6.52073535554066,14,14,7,225.068183545028,17,3,32,16,48489,15,212,55945,12.8,15.8,7.046804743,4.339184199,6.4,1053,7420.285394,"North Carolina Watauga"
18,38,28,45,15,15,4.3,26.1735058754017,76.1,1952,452.041796359987,67.6666741849118,7,14,14,17,317.514136817031,18,9,36,19,41572,10,66,123248,23.7,16.4,10.61497373,4.741581257,9.9,4413,46843.87908,"North Carolina Wayne"
15,30,29,67,22,13,2.8,12,79.6736385696654,1186.72349770455,318.209280985858,54.5861351628587,5.8748194569307,8,9,3,0,5,5.37155693701161,28,13,58862.7937144734,21.5135395234885,8,919,20.3,22.4,4.055201195,4.097744858,3.208333,5316,21557.44955,"North Dakota Billings"
16,32.0432819940915,27,44,22,12,2.4,10,81.6,26,277,56.9508607508455,5.9012627379177,9,10,6,67.616159821304,5,7.47273401902608,28,11,60425.1883223146,21.7196578699927,5,2100,25,20.8,5.150702021,5.402460352,4.4375,7876,40566.92912,"North Dakota Burke"
16,31,21,71.7944234938425,20,7,2.6,7,81.5,883,279,48,5,9,9,9,72,6,4,24,7,63185.851463921,18,262,95273,23.2,16.1,6.123507075,5.103174773,5.2,4491.19929262676,64756.08732,"North Dakota Burleigh"
16,31,19,78.2531367672249,21.4626145829119,7,2.3,9,81.1,1434,280,46,5,9,10,7,95,9,3,27,8,67676.524208833,16,131.435174026133,181516,22.5,12,7.04000608,4.760051637,6.2085145,5256.16831836437,57798.44992,"North Dakota Cass"
17,33,21,37,21,14,1.6,13,78.9,55,413,52.728401509606,5.75389467917772,9,10,12,166,5,13,28,13,66383,21.5074498102075,36,4332,23.8,15.9,4.939389018,4.249076968,4.1,5982,29547.42511,"North Dakota Dunn"
19,29,27,67,25,13,1.7,10,79.7,114,310,131,6.28582261162735,9,10,9,82,7,12,31,12,76224,27,143,13632,31.5,9.2,4.912977806,4.822559551,4.1,6886,33830.76517,"North Dakota McKenzie"
16,31,25,77,23,7,4.2,7,80.5,100,309,46.6191747409078,5.23791135706129,8,9,11,0,5,4,28,7,59784.7146698759,14.6869925787804,42,8267,23,19.3,5.107485297,4.321250144,4.470833,5079.66376365775,44195.07027,"North Dakota Mercer"
14,28,31,40,22,9,4.1,13,89.1,1110.11046320506,270.717611819312,46.7084734794946,5.1124031843493,8,9,9,0,4,18,26,8,58029.9680782275,16.0512641961228,3,1952,25.2,22.2,5.130124698,4.533900729,4.3,5927,30406.24909,"North Dakota Oliver"
18,33,27,79,22,8,2.9,10,80.9,555,285,60,6,9,9,9,49,7,12,32,9,59373.2837792694,18,185,67744,23.6,12.8,4.926753398,4.341111642,4.1,2263,11149.24294,"North Dakota Ward"
20,37,26,79,26,10,2,8,78.5,324,354,50,5.57395206722883,9,10,9,56,6,4,32,10,63517.1892502926,21,183,35350,28.7,9.6,5.625715645,6.628939668,4.483333,4993,28089.19822,"North Dakota Williams"
24,32,32.3107276645006,42,16,9,7.1,23.2196378972516,73.2,561,510.703479897986,70.0237957481794,9,15,16,16,78,17,4,39,10,42154,19,22,27724,23.8,17.9,7.367623165,4.221657482,6.341667,6809,50166.14613,"Ohio Adams"
20,34,28,76,17,8,4.5,19,76.5,1497,386.655191055039,68,8,12,14,13,198,15,5,38,9,50301,14,75,102663,23.1,17.6,6.431138508,4.537672637,5.354167,4252.80242332148,52381.62314,"Ohio Allen"
20,33,27,69.1901729654676,20,9,5.8,21.5278548042128,78,713,369,54,7,15,16,12,77,13.740257213101,6.96444222859011,35.0008202218489,10,40416,12,118,65818,14.5,13.2,7.280747452,3.553263759,6.6,883,6428.9,"Ohio Athens"
17,35,32,47,18,7,5.5,18,76.7,1123,368.774090016797,54,7,12,14,13,108,14,5,39,7,48989,17,97,67505,18.9,20.8,8.137304688,3.895216968,7.5,512,4166.3,"Ohio Belmont"
18,32,24,84,20,7,4.1,15,76.5,2305.98567321261,400.508541481831,55,8,12,13,11,123,13,7,38,8,55324.8773199164,13,97,160944.175032647,23.5,14.7,10.87458009,5.324775108,9.9,4882,53089.7,"Ohio Butler"
21,34,31,86,18,7,4.6,22,73.8,2649,551,58,7,14,14,15,119,15,11,37,9,50089,17,76,134585,22.4,19.4,10.2121225,5.392819722,9.2,8292,55644.3730634675,"Ohio Clark"
19,37,27,78,19,6,4.1,10,77.6,2805,384,48,7,11,12,11,79,11,9,39,7,60787.3667982934,14,59,205466,23,16.3,10.1077253,5.171059423,9.2,7406,59748.687885425,"Ohio Clermont"
20,30,25,98,20,7,5.2,27,76.9,2379.81556999155,421,72,9,13,14,11,176.348212738062,18,4,36,8,50006,12,172.882167766255,159807.413000189,20.7,18.2,11.53368741,6.918396349,10.2,5323.51472725674,52664.5726621829,"Ohio Cuyahoga"
20,30,23,81.6336945274064,21,8,3.8,22,77.1,2279.5832717042,381.271469684138,59.1868723670116,8,12,14,9,176.809400874997,17,7,37,9,53368.5683304067,12,211.101908320633,181701.81771272,23.2,12,8.729780153,4.740020418,7.8125,5522.17252789013,50074.1085930332,"Ohio Franklin"
18,30,22,81.1413664751494,19,6,4,13,79.4,1876,319,46,5,12,13,12,116,13,8,34,7,61350.8770482766,14,118,167995,20.6,17.2,9.451687084,5.413574135,8.4,7578,54159.4655563882,"Ohio Greene"
19,29,23,82.0327024620273,20,7,4.1,22,76.6,2299.79115771002,406.941904246862,61.8048567941749,9,13,14,11,172.838755110749,17,9,33.8299056765673,8,57300,13,199.883466391124,168507.101819508,23,15.3,11.11374213,5.541577924,10.1,4924.3465317531,50136.0547741662,"Ohio Hamilton"
20,35,28,27,17,8,5.3,22,75.5,280,385.671440931404,58.3750177105474,7.28215254257542,13,14,13,221.644994738771,14,1,38,9,50301,16.4397552831929,16,15174,21,21.3,7.247058824,2.993316181,6.75,102,739.2,"Ohio Harrison"
21,34,35,84,17,7,6.3,27,74.8,1264,485,85,10,14,14,15,81,16,10,40,8,42821,17,113,65767,19.2,21.6,11.46132001,6.129945251,10.4916665,4077.27058389802,39713.1865136566,"Ohio Jefferson"
17,25,23,83.696130351727,19,6,4.7,11,78.2,3101,354,40,5,11,12,9,84,11,8,34,7,63191.9402777675,13,113,230514,20,20,8.882353587,4.862317558,7.8,6239.95392427072,58756.9477842246,"Ohio Lake"
